name,school_type,address,campus_kind
문경공업고등학교,특성화고등학교,경상북도 문경시 영신로 65,-
문경여자고등학교,일반고등학교,경상북도 문경시 여고길 40,-
문명고등학교,일반고등학교,경상북도 경산시 경청로230길 30,-
문창고등학교,일반고등학교,경상북도 문경시 돈달로 145,-
문화고등학교,일반고등학교,경상북도 경주시 충현로 98,-
경북소프트웨어마이스터고등학교,특성화고등학교,경상북도 의성군 봉양면 봉호로 14,-
봉화고등학교,자율고등학교,경상북도 봉화군 봉화읍 내성로 138,-
경주마케팅고등학교,특성화고등학교,경상북도 경주시 산내면 문복로 1797-27,-
삼성생활예술고등학교,특성화고등학교,경상북도 경주시 내남면 이조중앙길 27,-
경북에너지기술고등학교,특성화고등학교,경상북도 상주시 상산로 430,-
상주고등학교,일반고등학교,경상북도 상주시 상산로 117,-
상주공업고등학교,특성화고등학교,경상북도 상주시 낙양1길 29,-
상주여자고등학교,자율고등학교,경상북도 상주시 삼백로 315,-
우석여자고등학교,일반고등학교,경상북도 상주시 북천로 117,-
상지미래경영고등학교,특성화고등학교,경상북도 상주시 함창읍 함창중앙로 176,-
선덕여자고등학교,일반고등학교,경상북도 경주시 양정로 20-11,-
선산고등학교,일반고등학교,경상북도 구미시 선산읍 단계서4길 18,-
선산여자고등학교,일반고등학교,경상북도 구미시 선산읍 선상서로14길 19-20,-
한국국제조리고등학교,특성화고등학교,경상북도 영주시 영봉로 28,-
동국대학교사범대학부속선화여자고등학교,일반고등학교,경상북도 영천시 상아탑길 36,-
성의고등학교,일반고등학교,경상북도 김천시 성의길 38,-
성의여자고등학교,일반고등학교,경상북도 김천시 평화순환길 250-11,-
성주고등학교,일반고등학교,경상북도 성주군 성주읍 성주고교길 79,-
성창여자고등학교,일반고등학교,경상북도 안동시 석수길 53,-
성희여자고등학교,일반고등학교,경상북도 안동시 강남로 246,-
세명고등학교,일반고등학교,경상북도 포항시 남구 새천년대로474번길 13,-
세화고등학교,일반고등학교,경상북도 포항시 북구 아치로 94,-
소천고등학교,일반고등학교,경상북도 봉화군 소천면 소천로 1237,-
수비고등학교,일반고등학교,경상북도 영양군 수비면 낙동정맥로 2417,-
순심고등학교,일반고등학교,경상북도 칠곡군 왜관읍 평장2길 6,-
순심여자고등학교,일반고등학교,경상북도 칠곡군 왜관읍 남부1길 22,-
신라고등학교,일반고등학교,경상북도 경주시 태종로 526,-
신라공업고등학교,특성화고등학교,경상북도 경주시 천북면 천북로 41-21,-
경북과학기술고등학교,특성화고등학교,경상북도 김천시 아포읍 아포대로 1053,-
경주예일고등학교,일반고등학교,경상북도 경주시 안강읍 화전길 62-8,-
경북모빌리티고등학교,특성화고등학교,경상북도 경주시 안강읍 안강중앙로 269,-
안덕고등학교,일반고등학교,경상북도 청송군 안덕면 안덕로 65-3,-
안동고등학교,자율고등학교,경상북도 안동시 강남로 550,-
경북하이텍고등학교,특성화고등학교,경상북도 안동시 경동로 404,-
한국생명과학고등학교,특성화고등학교,경상북도 안동시 하이마로 385,-
안동여자고등학교,일반고등학교,경상북도 안동시 법상윗3길 32,-
안동중앙고등학교,일반고등학교,경상북도 안동시 서악길 45,-
약목고등학교,일반고등학교,경상북도 칠곡군 약목면 무림1길 6-26,-
영광고등학교,일반고등학교,경상북도 영주시 의상로 62,-
영광여자고등학교,일반고등학교,경상북도 영주시 숫골길23번길 39,-
영남삼육고등학교,일반고등학교,경상북도 경산시 남산면 서원길 58-31,-
영덕여자고등학교,일반고등학교,경상북도 영덕군 영덕읍 영덕로 206,-
영덕고등학교,일반고등학교,경상북도 영덕군 영덕읍 군청1길 13,-
영동고등학교,일반고등학교,경상북도 영천시 안야사길 13,-
예일메디텍고등학교,특성화고등학교,경상북도 안동시 예일길 85,-
영양고등학교,일반고등학교,경상북도 영양군 영양읍 중앙로 81,-
영양여자고등학교,일반고등학교,경상북도 영양군 영양읍 영양창수로 141,-
영일고등학교,일반고등학교,경상북도 포항시 남구 연일읍 동문로 56,-
한국철도고등학교,특성화고등학교,경상북도 영주시 이산로 31,-
경북항공고등학교,특성화고등학교,경상북도 영주시 풍기읍 금계로 90,-
영주여자고등학교,일반고등학교,경상북도 영주시 명륜길 58,-
영주제일고등학교,자율고등학교,경상북도 영주시 신재로 36,-
영천고등학교,일반고등학교,경상북도 영천시 영천고2길 12,-
영천전자고등학교,특성화고등학교,경상북도 영천시 화남면 천문로 1709,-
영천여자고등학교,일반고등학교,경상북도 영천시 최무선로 180,-
영천성남여자고등학교,일반고등학교,경상북도 영천시 남촌길 17,-
영해고등학교,일반고등학교,경상북도 영덕군 영해면 예주길 135,-
예천여자고등학교,일반고등학교,경상북도 예천군 예천읍 효자로 205,-
오상고등학교,일반고등학교,경상북도 구미시 장천면 강동로 164,-
오천고등학교,일반고등학교,경상북도 포항시 남구 오천읍 해병로 293,-
경북자연과학고등학교,특성화고등학교,경상북도 상주시 공성면 문화마을길 23,-
울릉고등학교,특성화고등학교,경상북도 울릉군 울릉읍 울릉순환로 236,-
울진고등학교,자율고등학교,경상북도 울진군 울진읍 연지길 7,-
유성여자고등학교,일반고등학교,경상북도 포항시 북구 우창로 43,-
의성고등학교,일반고등학교,경상북도 의성군 의성읍 군청길 57,-
의성유니텍고등학교,특성화고등학교,경상북도 의성군 의성읍 문소1길 164,-
의성여자고등학교,일반고등학교,경상북도 의성군 의성읍 북원3길 35,-
이서고등학교,일반고등학교,경상북도 청도군 이서면 학산1길 22,-
점촌고등학교,자율고등학교,경상북도 문경시 점고길 50,-
죽변고등학교,일반고등학교,경상북도 울진군 죽변면 죽변4길 19,-
포항보건고등학교,특성화고등학교,경상북도 포항시 북구 죽장면 일광길 2,-
한국미래농업고등학교,특성화고등학교,경상북도 상주시 모동면 덕곡1길 13,-
지보고등학교,일반고등학교,경상북도 예천군 지보면 지보로 167-7,-
진량고등학교,일반고등학교,경상북도 경산시 진량읍 대학로 1051,-
진보고등학교,일반고등학교,경상북도 청송군 진보면 진성로 25,-
청도고등학교,일반고등학교,경상북도 청도군 청도읍 청화로 219-21,-
경북드론고등학교,특성화고등학교,경상북도 청도군 풍각면 헐티로 185,-
청송고등학교,일반고등학교,경상북도 청송군 청송읍 금곡1길 13,-
경북골프경영고등학교,특성화고등학교,경상북도 청송군 부남면 대전로 66,-
청송여자고등학교,일반고등학교,경상북도 청송군 청송읍 군청로 69,-
한국산림과학고등학교,특성화고등학교,경상북도 봉화군 춘양면 서원촌길 8-14,-
경북기계명장고등학교,특성화고등학교,경상북도 칠곡군 지천면 신동로 99,-
효청보건고등학교,특성화고등학교,경상북도 경주시 외동읍 모화남1길 26-132,-
한국원자력마이스터고등학교,특수목적고등학교,경상북도 울진군 평해읍 월송정로 422,-
경북관광비즈니스고등학교,특성화고등학교,경상북도 울진군 평해읍 평해7길 61-3,-
포항고등학교,일반고등학교,경상북도 포항시 북구 아호로 50,-
포항여자고등학교,일반고등학교,경상북도 포항시 북구 장미길 10,-
포항여자전자고등학교,특성화고등학교,경상북도 포항시 북구 용흥로291번길 19,-
포항영신고등학교,일반고등학교,경상북도 포항시 북구 소티재로 107,-
포항예술고등학교,일반고등학교,경상북도 포항시 북구 흥해읍 연화길 56,-
포항동성고등학교,일반고등학교,경상북도 포항시 남구 동해면 일월로41번길 26,-
포항제철고등학교,자율고등학교,경상북도 포항시 남구 지곡로212번길 40,-
포항제철공업고등학교,특수목적고등학교,경상북도 포항시 남구 지곡로 150,-
포항중앙고등학교,일반고등학교,경상북도 포항시 북구 소티재로151번길 11,-
포항중앙여자고등학교,일반고등학교,경상북도 포항시 북구 소티재로151번길 7,-
풍산고등학교,일반고등학교,경상북도 안동시 풍산읍 풍산중앙길 39,-
풍양고등학교,일반고등학교,경상북도 예천군 풍양면 낙상1길 94,-
하양여자고등학교,일반고등학교,경상북도 경산시 하양읍 지식산업로8길 21,-
김천한일고등학교,일반고등학교,경상북도 김천시 한일길 11-30,-
함창고등학교,일반고등학교,경상북도 상주시 함창읍 함창중앙로 85,-
현서고등학교,일반고등학교,경상북도 청송군 현서면 구덕길 74,-
현일고등학교,일반고등학교,경상북도 구미시 고아읍 선산대로 656,-
화령고등학교,일반고등학교,경상북도 상주시 화서면 중화로 2187,-
후포고등학교,일반고등학교,경상북도 울진군 후포면 후포로 41,-
포항흥해공업고등학교,특성화고등학교,경상북도 포항시 북구 흥해읍 동해대로1475번길 42,-
경북바이오마이스터고등학교,특수목적고등학교,경상북도 영천시 신녕면 찰방길 8,-
한국해양마이스터고등학교,특수목적고등학교,경상북도 포항시 북구 여남포길21번길 18,-
안계고등학교,일반고등학교,경상북도 의성군 안계면 용기9길 9,-
경북조리과학고등학교,특성화고등학교,경상북도 문경시 문경읍 향교길 20,-
성주여자고등학교,일반고등학교,경상북도 성주군 성주읍 성주여중고길 19,-
인동고등학교,자율고등학교,경상북도 구미시 인동36길 45,-
포항이동고등학교,일반고등학교,경상북도 포항시 남구 희망대로 412,-
두호고등학교,일반고등학교,경상북도 포항시 북구 학전로111번길 21,-
포항장성고등학교,일반고등학교,경상북도 포항시 북구 법원로 117,-
상모고등학교,일반고등학교,경상북도 구미시 박정희로 60-22,-
사곡고등학교,일반고등학교,경상북도 구미시 박정희로 195,-
선주고등학교,일반고등학교,경상북도 구미시 야은로13길 13,-
경산과학고등학교,특수목적고등학교,경상북도 경산시 화랑로 66,-
형곡고등학교,일반고등학교,경상북도 구미시 형곡동로2길 12-13,-
북삼고등학교,자율고등학교,경상북도 칠곡군 북삼읍 북삼로2길 130,-
사동고등학교,일반고등학교,경상북도 경산시 삼성현로91길 36,-
석적고등학교,일반고등학교,경상북도 칠곡군 석적읍 동중리 1길 65-20,-
율곡고등학교,일반고등학교,경상북도 김천시 용전4로3길 15,-
구미산동고등학교,일반고등학교,경상북도 구미시 산동읍 신당인덕2로 11,-
경상국립대학교사범대학부설고등학교,일반고등학교,경상남도 진주시 가좌길29번길,-
거창승강기고등학교,특성화고등학교,경상남도 거창군 가조면 마상3길 33-20,-
거제고등학교,일반고등학교,경상남도 거제시 아주로3길 61,-
거제공업고등학교,특수목적고등학교,경상남도 거제시 계룡로11길 63,-
거제여자상업고등학교,특성화고등학교,경상남도 거제시 거제면 동상3길 21,-
거제제일고등학교,일반고등학교,경상남도 거제시 거제면 읍내로13길 22-5,-
경남산업고등학교,특성화고등학교,경상남도 거제시 하청면 서리1길 17,-
거제중앙고등학교,일반고등학교,경상남도 거제시 중곡로2길 61,-
거창고등학교,일반고등학교,경상남도 거창군 거창읍 죽전4길 36,-
거창대성고등학교,일반고등학교,경상남도 거창군 거창읍 거열로 81,-
대성일고등학교,일반고등학교,경상남도 거창군 거창읍 거열로7길 57,-
아림고등학교,일반고등학교,경상남도 거창군 거창읍 정장길 19,-
거창여자고등학교,일반고등학교,경상남도 거창군 거창읍 죽전1길 72,-
거창중앙고등학교,일반고등학교,경상남도 거창군 거창읍 성산길 36,-
경남과학고등학교,특수목적고등학교,경상남도 진주시 진성면 진의로 178-22,-
경남예술고등학교,특수목적고등학교,경상남도 진주시 진산로322번길 11-7,-
경남외국어고등학교,특수목적고등학교,경상남도 양산시 어실로 388,-
경남자영고등학교,특성화고등학교,경상남도 사천시 정동면 옥산로 143,-
경남정보고등학교,특성화고등학교,경상남도 진주시 가호방아길 32,-
경남체육고등학교,특수목적고등학교,경상남도 진주시 진성면 진의로 178-27,-
경남항공고등학교,특성화고등학교,경상남도 고성군 고성읍 송학고분로 127,-
경상고등학교,일반고등학교,경상남도 창원시 의창구 금강로379번길 46,-
경해여자고등학교,일반고등학교,경상남도 진주시 남강로 39,-
경호고등학교,일반고등학교,경상남도 산청군 금서면 화계오봉로 17,-
고성고등학교,일반고등학교,경상남도 고성군 회화면 배둔서길 42-5,-
고성중앙고등학교,일반고등학교,경상남도 고성군 고성읍 남포로 45,-
곤양고등학교,일반고등학교,경상남도 사천시 곤양면 솥골길 120,-
군북고등학교,일반고등학교,경상남도 함안군 군북면 사군로 1558,-
금남고등학교,일반고등학교,경상남도 하동군 금남면 섬진강대로 656-8,-
김해가야고등학교,일반고등학교,경상남도 김해시 경원로 98,-
김해건설공업고등학교,특성화고등학교,경상남도 김해시 구지로 109,-
김해경원고등학교,일반고등학교,경상남도 김해시 우암로 18,-
김해고등학교,일반고등학교,경상남도 김해시 활천로24번길 29,-
김해생명과학고등학교,특성화고등학교,경상남도 김해시 금관대로 1239,-
김해여자고등학교,일반고등학교,경상남도 김해시 향교길 9,-
김해중앙여자고등학교,일반고등학교,경상남도 김해시 분성로376번길 21-22,-
김해한일여자고등학교,특성화고등학교,경상남도 김해시 삼안로112번길 1,-
남지고등학교,일반고등학교,경상남도 창녕군 남지읍 남고길 11,-
남해고등학교,일반고등학교,경상남도 남해군 이동면 무림로 46-2,-
경남해양과학고등학교,특성화고등학교,경상남도 남해군 삼동면 동부대로 1810,-
남해정보산업고등학교,특성화고등학교,경상남도 남해군 고현면 탑동로 46,-
남해제일고등학교,일반고등학교,경상남도 남해군 남해읍 남해대로 2800-11,-
남해해성고등학교,일반고등학교,경상남도 남해군 남면 남면로1835번길 8-4,-
단성고등학교,일반고등학교,경상남도 산청군 단성면 강누방목로 2,-
대곡고등학교,일반고등학교,경상남도 진주시 대곡면 남강로2438번길 39,-
경남자동차고등학교,특성화고등학교,경상남도 진주시 진산로 378,-
대아고등학교,일반고등학교,경상남도 진주시 서장대로185번길 14,-
덕산고등학교,일반고등학교,경상남도 산청군 시천면 남명로159번길 1,-
마산가포고등학교,일반고등학교,경상남도 창원시 마산합포구 가포로 262,-
마산고등학교,일반고등학교,경상남도 창원시 마산합포구 심온길 33,-
마산공업고등학교,특성화고등학교,경상남도 창원시 마산회원구 학교단지로 53,-
마산구암고등학교,일반고등학교,경상남도 창원시 마산회원구 팔용로 220,-
마산무학여자고등학교,일반고등학교,경상남도 창원시 마산회원구 회원동33길 17,-
마산삼진고등학교,일반고등학교,경상남도 창원시 마산합포구 진동면 삼진의거대로 661-13,-
마산여자고등학교,일반고등학교,경상남도 창원시 마산합포구 고운로 157,-
마산용마고등학교,일반고등학교,경상남도 창원시 마산합포구 허당로 51,-
마산제일고등학교,일반고등학교,경상남도 창원시 마산회원구 내서읍 함마대로 2610,-
마산제일여자고등학교,일반고등학교,경상남도 창원시 마산합포구 고운로 65,-
마산중앙고등학교,일반고등학교,경상남도 창원시 마산합포구 고운로 103,-
명덕고등학교,일반고등학교,경상남도 함안군 가야읍 고분길 107,-
명신고등학교,일반고등학교,경상남도 진주시 대신로 614,-
밀성고등학교,일반고등학교,경상남도 밀양시 석정로 127,-
밀성제일고등학교,특성화고등학교,경상남도 밀양시 밀양대로 2078,-
밀양고등학교,일반고등학교,경상남도 밀양시 약산로 15,-
한국나노마이스터고등학교,특수목적고등학교,경상남도 밀양시 무안면 신법길 29,-
밀양동명고등학교,일반고등학교,경상남도 밀양시 하남읍 동명길 14,-
밀양여자고등학교,일반고등학교,경상남도 밀양시 내일중앙길 10,-
보광고등학교,일반고등학교,경상남도 양산시 하북면 신평로 46,-
사천고등학교,일반고등학교,경상남도 사천시 사천읍 동문로 95,-
사천여자고등학교,특성화고등학교,경상남도 사천시 사천읍 옥산로 47,-
산청고등학교(폐지),일반고등학교,경상남도 산청군 산청읍 웅석봉로86번길 9-12,-
삼가고등학교,일반고등학교,경상남도 합천군 삼가면 봉두길 5,-
삼랑진고등학교,일반고등학교,경상남도 밀양시 삼랑진읍 만어로 16,-
삼천포고등학교,일반고등학교,경상남도 사천시 벌리6길 77,-
삼천포공업고등학교,특수목적고등학교,경상남도 사천시 신항로 63,-
삼천포여자고등학교,일반고등학교,경상남도 사천시 삼상로 19,-
삼천포중앙고등학교,일반고등학교,경상남도 사천시 삼상로 145,-
삼현여자고등학교,일반고등학교,경상남도 진주시 돗골로 95,-
생초고등학교,일반고등학교,경상남도 산청군 생초면 생초로 38번길 59,-
서상고등학교,일반고등학교,경상남도 함양군 서상면 서상로 232-1,-
진주중앙고등학교,일반고등학교,경상남도 진주시 하대로 59,-
선명여자고등학교,특성화고등학교,경상남도 진주시 남강로 51-25,-
성지여자고등학교,일반고등학교,경상남도 창원시 마산합포구 완월남로 20,-
경진고등학교,특성화고등학교,경상남도 진주시 의병로71번길 3-21,-
세종고등학교,일반고등학교,경상남도 밀양시 가곡8길 28,-
경남간호고등학교,특성화고등학교,경상남도 산청군 생비량면 지리산대로4763번길 89-15,-
신등고등학교,일반고등학교,경상남도 산청군 신등면 신등가회로 125,-
신반정보고등학교,특성화고등학교,경상남도 의령군 부림면 한지28길 8,-
안의고등학교,일반고등학교,경상남도 함양군 안의면 안의배움길 30,-
야로고등학교,일반고등학교,경상남도 합천군 야로면 역산길 13,-
양산고등학교,일반고등학교,경상남도 양산시 호국학도병길 2,-
양산제일고등학교,일반고등학교,경상남도 양산시 회현1길 36,-
양산여자고등학교,일반고등학교,경상남도 양산시 교동1길 21,-
영산고등학교,일반고등학교,경상남도 창녕군 영산면 영산새싹길 13,-
창녕옥야고등학교,일반고등학교,경상남도 창녕군 이방면 이방로 943-15,-
옥종고등학교,일반고등학교,경상남도 하동군 옥종면 옥수로 4-9,-
용남고등학교,일반고등학교,경상남도 사천시 용현면 선진길 24,-
웅상고등학교,일반고등학교,경상남도 양산시 배움터길 36,-
합천평화고등학교,특성화고등학교,경상남도 합천군 적중면 황정1길 37,-
의령고등학교,일반고등학교,경상남도 의령군 의령읍 백산로3길 4,-
의령여자고등학교,일반고등학교,경상남도 의령군 가례면 의병로 67,-
장유고등학교,일반고등학교,경상남도 김해시 월산로 77,-
진교고등학교,일반고등학교,경상남도 하동군 진교면 민다리길 179,-
진서고등학교,일반고등학교,경상남도 진주시 수곡면 옥수로 625,-
진양고등학교,일반고등학교,경상남도 진주시 충의로100번길 12,-
진영고등학교,일반고등학교,경상남도 김해시 진영읍 여래로20번길 35,-
진영제일고등학교,특성화고등학교,경상남도 김해시 진영읍 진영로265번길 9-4,-
진주고등학교,일반고등학교,경상남도 진주시 의곡길 29,-
진주기계공업고등학교,특성화고등학교,경상남도 진주시 공단로43번길 25,-
진주동명고등학교,일반고등학교,경상남도 진주시 대신로 454-25,-
진주여자고등학교,일반고등학교,경상남도 진주시 창렬로 185,-
진주외국어고등학교,일반고등학교,경상남도 진주시 일반성면 동부로 2014-6,-
진주제일여자고등학교,일반고등학교,경상남도 진주시 하대로34번길 11-9,-
진해고등학교,일반고등학교,경상남도 창원시 진해구 여좌로 100,-
진해세화여자고등학교,일반고등학교,경상남도 창원시 진해구 병암북로4번길 41,-
진해여자고등학교,일반고등학교,경상남도 창원시 진해구 여좌남로 23,-
웅천고등학교,일반고등학교,경상남도 창원시 진해구 웅천중로 71,-
진해중앙고등학교,일반고등학교,경상남도 창원시 진해구 병암북로 9,-
창녕고등학교,일반고등학교,경상남도 창녕군 대지면 우포2로 1180-20,-
한국과학기술고등학교,특성화고등학교,경상남도 창녕군 고암면 창밀로 286,-
창녕대성고등학교,일반고등학교,경상남도 창녕군 대합면 신안길 17,-
창녕여자고등학교,일반고등학교,경상남도 창녕군 창녕읍 신당길 30,-
창녕슈퍼텍고등학교,특성화고등학교,경상남도 창녕군 창녕읍 남창녕로 36,-
창선고등학교,일반고등학교,경상남도 남해군 창선면 창선로 97-12,-
창신고등학교,일반고등학교,경상남도 창원시 마산회원구 봉덕2길 106,-
창원경일고등학교,일반고등학교,경상남도 창원시 성산구 두대로 165,-
창원고등학교,일반고등학교,경상남도 창원시 의창구 태복산로 45,-
창원공업고등학교,특성화고등학교,경상남도 창원시 의창구 사화로 410,-
창원기계공업고등학교,특성화고등학교,경상남도 창원시 성산구 두대로 219,-
창원남고등학교,일반고등학교,경상남도 창원시 성산구 창원대로 813,-
창원남산고등학교,일반고등학교,경상남도 창원시 성산구 가음로92번길 34,-
창원대산고등학교,일반고등학교,경상남도 창원시 의창구 대산면 진산대로 378,-
창원명지여자고등학교,일반고등학교,경상남도 창원시 의창구 명지로109번길 54,-
창원문성고등학교,일반고등학교,경상남도 창원시 성산구 원이대로 406,-
창원사파고등학교,일반고등학교,경상남도 창원시 성산구 창이대로719번길 26,-
창원여자고등학교,일반고등학교,경상남도 창원시 성산구 두대로 153,-
창원용호고등학교,일반고등학교,경상남도 창원시 성산구 용호로 29,-
경남관광고등학교,특성화고등학교,경상남도 창원시 의창구 사림로29번길 12,-
창원중앙고등학교,일반고등학교,경상남도 창원시 성산구 용호로 16,-
창원중앙여자고등학교,일반고등학교,경상남도 창원시 성산구 단정로 121,-
철성고등학교,일반고등학교,경상남도 고성군 고성읍 대가로 12,-
초계고등학교,특성화고등학교,경상남도 합천군 초계면 초계중앙로 101,-
충렬여자고등학교,일반고등학교,경상남도 통영시 용남면 견내량로 70,-
충무고등학교,일반고등학교,경상남도 통영시 여황로 375,-
칠원고등학교,일반고등학교,경상남도 함안군 칠서면 삼칠로 281,-
통영고등학교,일반고등학교,경상남도 통영시 도남로 116,-
통영여자고등학교,일반고등학교,경상남도 통영시 도리1길 19,-
동원고등학교,일반고등학교,경상남도 통영시 광도면 용호로 12-29,-
하동고등학교,일반고등학교,경상남도 하동군 하동읍 경서대로 84,-
하동여자고등학교,일반고등학교,경상남도 하동군 하동읍 송림1길 30,-
한일여자고등학교,특성화고등학교,경상남도 창원시 마산회원구 양덕서8길 50,-
함안고등학교,일반고등학교,경상남도 함안군 가야읍 함안대로 630,-
경남로봇고등학교,특성화고등학교,경상남도 함안군 대산면 대산중앙로 102-2,-
함양고등학교,일반고등학교,경상남도 함양군 함양읍 함양로 1063,-
함양제일고등학교,특성화고등학교,경상남도 함양군 함양읍 함양배움길 27,-
합천고등학교,일반고등학교,경상남도 합천군 합천읍 교동3길 12,-
합천여자고등학교,일반고등학교,경상남도 합천군 합천읍 남정길 25-7,-
합포고등학교,일반고등학교,경상남도 창원시 마산합포구 무학로 458,-
해성고등학교,일반고등학교,경상남도 거제시 두모길 4,-
효암고등학교,일반고등학교,경상남도 양산시 서창로 144,-
간디고등학교,특성화고등학교,경상남도 산청군 신안면 둔철산로 210,-
창원봉림고등학교,일반고등학교,경상남도 창원시 의창구 창이대로333번길 39,-
창원신월고등학교,일반고등학교,경상남도 창원시 성산구 신월로 66,-
김해분성고등학교,일반고등학교,경상남도 김해시 가야로147번길 29,-
김해대청고등학교,일반고등학교,경상남도 김해시 번화1로 7,-
양산남부고등학교,일반고등학교,경상남도 양산시 양주로 7,-
창원경일여자고등학교,일반고등학교,경상남도 창원시 성산구 두대로 163,-
창원명곡고등학교,일반고등학교,경상남도 창원시 의창구 서곡길25번길 16,-
마산내서여자고등학교,일반고등학교,경상남도 창원시 마산회원구 내서읍 삼풍로 133,-
김해분성여자고등학교,일반고등학교,경상남도 김해시 삼계로 171,-
김해삼문고등학교,일반고등학교,경상남도 김해시 번화1로 127,-
창원대암고등학교,일반고등학교,경상남도 창원시 성산구 대암로 203,-
창원토월고등학교,일반고등학교,경상남도 창원시 성산구 비음로91번길 8,-
김해영운고등학교,일반고등학교,경상남도 김해시 인제로284번길 33,-
김해외국어고등학교,특수목적고등학교,경상남도 김해시 율하로 266,-
물금고등학교,일반고등학교,경상남도 양산시 물금읍 신주1길 20,-
지리산고등학교,특성화고등학교,경상남도 산청군 단성면 덕천로 772,-
거제옥포고등학교,일반고등학교,경상남도 거제시 연초면 국산로 27,-
서창고등학교,일반고등학교,경상남도 양산시 삼호동부로 125,-
김해삼방고등학교,일반고등학교,경상남도 김해시 신어산길 17,-
진해용원고등학교,일반고등학교,경상남도 창원시 진해구 용재로77번길 8,-
김해제일고등학교,일반고등학교,경상남도 김해시 분성로3번길 105,-
창원과학고등학교,특수목적고등학교,경상남도 창원시 의창구 평산로159번길 30,-
태봉고등학교,특성화고등학교,경상남도 창원시 마산합포구 진동면 태봉1길 85-32,-
연초고등학교,일반고등학교,경상남도 거제시 연초면 연사1길 40,-
김해율하고등학교,일반고등학교,경상남도 김해시 율하1로 21,-
범어고등학교,일반고등학교,경상남도 양산시 물금읍 신주로 88,-
거제상문고등학교,일반고등학교,경상남도 거제시 수양로 29,-
김해임호고등학교,일반고등학교,경상남도 김해시 분성로3번길 77,-
구산고등학교,일반고등학교,경상남도 김해시 가야로 311,-
창원성민여자고등학교,일반고등학교,경상남도 창원시 의창구 팔용로 481,-
김해수남고등학교,일반고등학교,경상남도 김해시 율하로 381,-
산청고등학교,일반고등학교,경상남도 산청군 산청읍 웅석봉로86번길 9-12,-
증산고등학교,일반고등학교,경상남도 양산시 물금읍 새실로 99,-
창원북면고등학교,일반고등학교,경상남도 창원시 의창구 북면 동전로 36,-
양산인공지능고등학교,특성화고등학교,경상남도 양산시 동면 금오2길,-
사송고등학교,일반고등학교,경상남도 양산시 동면 외송로 21,-
제주대학교사범대학부설고등학교,일반고등학교,제주특별자치도 제주시 용담로 65,-
대정고등학교,일반고등학교,제주특별자치도 서귀포시 대정읍 일주서로2498번길 21,-
대정여자고등학교,일반고등학교,제주특별자치도 서귀포시 대정읍 대한로88번길 82-22,-
서귀포고등학교,일반고등학교,제주특별자치도 서귀포시 중앙로 140,-
서귀포여자고등학교,일반고등학교,제주특별자치도 서귀포시 태평로 80,-
세화고등학교,일반고등학교,제주특별자치도 제주시 구좌읍 세종로 26,-
제주제일고등학교,일반고등학교,제주특별자치도 제주시 진군길 22,-
제주중앙여자고등학교,일반고등학교,제주특별자치도 제주시 구남동5길 11,-
한림고등학교,일반고등학교,제주특별자치도 제주시 한림읍 월계로 74,-
남녕고등학교,일반고등학교,제주특별자치도 제주시 도령로 55,-
남주고등학교,일반고등학교,제주특별자치도 서귀포시 동홍로303번길 14,-
대기고등학교,일반고등학교,제주특별자치도 제주시 번영로 453-6,-
삼성여자고등학교,일반고등학교,제주특별자치도 서귀포시 검은여로 151,-
신성여자고등학교,일반고등학교,제주특별자치도 제주시 아봉로 174-1,-
오현고등학교,일반고등학교,제주특별자치도 제주시 일주동로 101,-
제주여자고등학교,일반고등학교,제주특별자치도 제주시 구산로 50,-
애월고등학교,일반고등학교,제주특별자치도 제주시 애월읍 일주서로 6372-20,-
제주여자상업고등학교,특성화고등학교,제주특별자치도 제주시 동문로 89-1,-
중문고등학교,특성화고등학교,제주특별자치도 서귀포시 일주서로570번길 19,-
표선고등학교,일반고등학교,제주특별자치도 서귀포시 표선면 표선중앙로 22-15,-
한림공업고등학교,특성화고등학교,제주특별자치도 제주시 한림읍 한림중앙로 87,-
함덕고등학교,일반고등학교,제주특별자치도 제주시 조천읍 신흥로 9,-
한국뷰티고등학교,특성화고등학교,제주특별자치도 제주시 한경면 용고로 70,-
영주고등학교,일반고등학교,제주특별자치도 제주시 첨단동길 92,-
제주중앙고등학교,일반고등학교,제주특별자치도 제주시 아봉로 323,-
제주과학고등학교,특수목적고등학교,제주특별자치도 제주시 산록북로 421-1,-
제주고등학교,특성화고등학교,제주특별자치도 제주시 1100로 3213,-
서귀포산업과학고등학교,특성화고등학교,제주특별자치도 서귀포시 516로 501,-
성산고등학교,일반고등학교,제주특별자치도 서귀포시 성산읍 한도로 79-17,-
제주외국어고등학교,특수목적고등학교,제주특별자치도 제주시 애월읍 고성남길 34,-
국립강릉원주대학교,대학,강원특별자치도 강릉시 죽헌길 7,본교
국립강릉원주대학교,대학,강원특별자치도 원주시 흥업면 남원로 150,제2캠퍼스
강원대학교,대학,강원특별자치도 춘천시 강원대학길 1,본교
강원대학교,대학,강원특별자치도 삼척시 중앙로 346,제2캠퍼스
경북대학교,대학,대구광역시 북구 대학로 80,본교
경상국립대학교,대학,경상남도 진주시 진주대로 501,본교
국립공주대학교,대학,충청남도 공주시 공주대학로 56,본교
국립군산대학교,대학,전북특별자치도 군산시 대학로 558,본교
국립금오공과대학교,대학,경상북도 구미시 대학로 61,본교
국립목포대학교,대학,전라남도 무안군 청계면 영산로 1666,본교
