name,address,src_lat,src_lon,kakao_lat,kakao_lon,diff_km,status,detail
청도고등학교,경상북도 청도군 청도읍 청화로 219-21,35.6408537,128.7481373,35.6407363188307,128.747931061529,0.023,match,
경북드론고등학교,경상북도 청도군 풍각면 헐티로 185,35.6406707,128.6204664,35.6412143468651,128.620747734307,0.066,match,
청송고등학교,경상북도 청송군 청송읍 금곡1길 13,36.4291533,129.0578531,36.4300033402906,129.057698711729,0.096,match,
경북골프경영고등학교,경상북도 청송군 부남면 대전로 66,36.3413694,129.0599077,36.3414801937121,129.060436319798,0.049,match,
경북기계명장고등학교,경상북도 칠곡군 지천면 신동로 99,35.9569275,128.4865096,35.9584759954113,128.48391188166,0.29,match,
효청보건고등학교,경상북도 경주시 외동읍 모화남1길 26-132,35.6719882,129.3412497,35.6720561582299,129.340854510535,0.036,match,
한국원자력마이스터고등학교,경상북도 울진군 평해읍 월송정로 422,36.7427949,129.4637132,36.74310197794,129.463412003664,0.043,match,
포항고등학교,경상북도 포항시 북구 아호로 50,36.0581593,129.3695345,36.0573739546897,129.370525100277,0.125,match,
포항여자고등학교,경상북도 포항시 북구 장미길 10,36.0506683,129.3648177,36.0506408374763,129.364311758629,0.046,match,
포항영신고등학교,경상북도 포항시 북구 소티재로 107,36.0615426,129.3505508,36.0594525317445,129.351381011699,0.244,match,
포항예술고등학교,경상북도 포항시 북구 흥해읍 연화길 56,36.0519518,129.3151135,36.051811151797,129.314806099941,0.032,match,
포항중앙고등학교,경상북도 포항시 북구 소티재로151번길 11,36.0646467,129.348767,36.0650779051201,129.349638221843,0.092,match,
포항중앙여자고등학교,경상북도 포항시 북구 소티재로151번길 7,36.0638077,129.3481206,36.0637337520167,129.348611820648,0.045,match,
풍산고등학교,경상북도 안동시 풍산읍 풍산중앙길 39,36.5803928,128.5702058,36.5841466494568,128.566535790086,0.531,minor,
풍양고등학교,경상북도 예천군 풍양면 낙상1길 94,36.5100927,128.2995945,36.5087828849158,128.297407662124,0.244,match,
함창고등학교,경상북도 상주시 함창읍 함창중앙로 85,36.5683639,128.1761329,36.5678144495088,128.173966109062,0.203,match,
현서고등학교,경상북도 청송군 현서면 구덕길 74,36.2809752,128.8986243,36.281392785247,128.898705631431,0.047,match,
현일고등학교,경상북도 구미시 고아읍 선산대로 656,36.2277364,128.3087182,36.187201492022,128.349288035274,5.794,mismatch,
화령고등학교,경상북도 상주시 화서면 중화로 2187,36.4418906,127.9453136,36.4424521073957,127.945894157394,0.081,match,
포항흥해공업고등학교,경상북도 포항시 북구 흥해읍 동해대로1475번길 42,36.1067896,129.3375626,36.1071275703179,129.338533033121,0.095,match,
경북바이오마이스터고등학교,경상북도 영천시 신녕면 찰방길 8,36.0342209,128.7831841,36.0430090599319,128.780489709866,1.007,mismatch,
인동고등학교,경상북도 구미시 인동36길 45,36.0925871,128.4319826,36.08995097016,128.432209465465,0.294,match,
포항이동고등학교,경상북도 포항시 남구 희망대로 412,36.0479815,129.375726,36.029686961431,129.333505876835,4.307,mismatch,
포항장성고등학교,경상북도 포항시 북구 법원로 117,36.0890762,129.3875241,36.0858961643775,129.384585987793,0.441,minor,
상모고등학교,경상북도 구미시 박정희로 60-22,36.084238,128.3518151,36.0844957469785,128.351716043831,0.03,match,
사곡고등학교,경상북도 구미시 박정희로 195,36.0965953,128.3526852,36.0968560547434,128.352797035818,0.031,match,
선주고등학교,경상북도 구미시 야은로13길 13,36.1412066,128.3125465,36.1417638207587,128.312251341222,0.067,match,
경산과학고등학교,경상북도 경산시 화랑로 66,35.8349452,128.7647816,35.8220555141634,128.768888117377,1.48,mismatch,
형곡고등학교,경상북도 구미시 형곡동로2길 12-13,36.1037381,128.3372187,36.1015000931525,128.338459575527,0.273,match,
북삼고등학교,경상북도 칠곡군 북삼읍 북삼로2길 130,36.0744883,128.3408829,36.0716971465926,128.334728131246,0.634,minor,
구미산동고등학교,경상북도 구미시 산동읍 신당인덕2로 11,36.157856,128.4375147,36.1591502546952,128.436367992469,0.177,match,
경상국립대학교사범대학부설고등학교,경상남도 진주시 가좌길29번길,35.1600551,128.097031,35.1586059821197,128.09959919689,0.284,match,
거제고등학교,경상남도 거제시 아주로3길 61,34.860569,128.6869243,34.8610875931935,128.688426101367,0.149,match,
거제공업고등학교,경상남도 거제시 계룡로11길 63,34.8821105,128.6146214,34.8820978317154,128.613894102984,0.066,match,
거제여자상업고등학교,경상남도 거제시 거제면 동상3길 21,34.8514066,128.5951859,34.8512195450984,128.594694836378,0.049,match,
거제제일고등학교,경상남도 거제시 거제면 읍내로13길 22-5,34.8516645,128.5863196,34.8519719382777,128.586799629528,0.056,match,
경남산업고등학교,경상남도 거제시 하청면 서리1길 17,34.9535219,128.6526609,34.9534285068774,128.653923345156,0.116,match,
거제중앙고등학교,경상남도 거제시 중곡로2길 61,34.8931738,128.63642,34.8928558087942,128.637235165959,0.082,match,
거창고등학교,경상남도 거창군 거창읍 죽전4길 36,35.6923993,127.9114829,35.6933239305256,127.911109160251,0.108,match,
거창대성고등학교,경상남도 거창군 거창읍 거열로 81,35.6899997,127.9032279,35.6903560029964,127.904026348041,0.082,match,
대성일고등학교,경상남도 거창군 거창읍 거열로7길 57,35.689436,127.9022202,35.6910833838131,127.900360575893,0.249,match,
아림고등학교,경상남도 거창군 거창읍 정장길 19,35.6772079,127.9130445,35.6767927637267,127.912929627495,0.047,match,
거창여자고등학교,경상남도 거창군 거창읍 죽전1길 72,35.6919096,127.9087267,35.6930116467922,127.909786939337,0.156,match,
거창중앙고등학교,경상남도 거창군 거창읍 성산길 36,35.6908651,127.8945565,35.6930826295593,127.902909247685,0.794,minor,
경남과학고등학교,경상남도 진주시 진성면 진의로 178-22,35.1874227,128.2232708,35.2016380516945,128.225312464219,1.592,mismatch,
경남예술고등학교,경상남도 진주시 진산로322번길 11-7,35.2161294,128.1029233,35.2165460672919,128.103277543617,0.056,match,
경남외국어고등학교,경상남도 양산시 어실로 388,35.3772506,129.0254698,35.3971254153784,129.013424465404,2.465,mismatch,
경남자영고등학교,경상남도 사천시 정동면 옥산로 143,35.0736398,128.1037904,35.0784422921008,128.100412550682,0.616,minor,
경남정보고등학교,경상남도 진주시 가호방아길 32,35.1607575,128.1168471,35.1578873292449,128.116816258116,0.319,minor,
경남체육고등학교,경상남도 진주시 진성면 진의로 178-27,35.1874227,128.2232708,35.2036999104918,128.22160295246,1.816,mismatch,
경남항공고등학교,경상남도 고성군 고성읍 송학고분로 127,34.9796705,128.3125864,34.9785335778621,128.307388879352,0.49,minor,
경상고등학교,경상남도 창원시 의창구 금강로379번길 46,35.2597795,128.5997277,35.2609674499282,128.600515443896,0.15,match,
경해여자고등학교,경상남도 진주시 남강로 39,35.1628066,128.0484149,35.165171069982,128.041709691013,0.664,minor,
고성중앙고등학교,경상남도 고성군 고성읍 남포로 45,34.973056,128.3204517,34.9678060865735,128.318571463973,0.608,minor,
곤양고등학교,경상남도 사천시 곤양면 솥골길 120,35.0631322,127.9629839,35.0635785835826,127.961314511887,0.16,match,
군북고등학교,경상남도 함안군 군북면 사군로 1558,35.2595865,128.3435,35.259597572054,128.343533507993,0.003,match,
금남고등학교,경상남도 하동군 금남면 섬진강대로 656-8,34.9799769,127.8386739,34.9867799408032,127.8401057682,0.768,minor,
김해가야고등학교,경상남도 김해시 경원로 98,35.2371392,128.8659304,35.2362292607702,128.871079332959,0.478,minor,
김해건설공업고등학교,경상남도 김해시 구지로 109,35.2393462,128.8787201,35.2395452761191,128.875926615277,0.255,match,
김해경원고등학교,경상남도 김해시 우암로 18,35.2386265,128.8626345,35.2318563706783,128.861817165997,0.756,minor,
김해고등학교,경상남도 김해시 활천로24번길 29,35.2298905,128.8962817,35.2313933541974,128.896080879658,0.168,match,
김해생명과학고등학교,경상남도 김해시 금관대로 1239,35.2053996,128.8400199,35.2372389782724,128.855270170645,3.802,mismatch,
김해중앙여자고등학교,경상남도 김해시 분성로376번길 21-22,35.2327227,128.8871334,35.2324657415681,128.888059686334,0.089,match,
김해한일여자고등학교,경상남도 김해시 삼안로112번길 1,35.2423691,128.9163841,35.2392419467032,128.91667558506,0.349,minor,
남해고등학교,경상남도 남해군 이동면 무림로 46-2,34.8008847,127.9532688,34.8028004626672,127.951543024378,0.265,match,
경남해양과학고등학교,경상남도 남해군 삼동면 동부대로 1810,34.8228296,128.0354565,34.8308978742321,128.004177015397,2.993,mismatch,
남해정보산업고등학교,경상남도 남해군 고현면 탑동로 46,34.8966168,127.8738213,34.897069731787,127.873978538293,0.052,match,
남해제일고등학교,경상남도 남해군 남해읍 남해대로 2800-11,34.8272743,127.9109247,34.8392638643409,127.902439949009,1.542,mismatch,
대곡고등학교,경상남도 진주시 대곡면 남강로2438번길 39,35.2611129,128.1660044,35.2624116022589,128.166398583344,0.149,match,
경남자동차고등학교,경상남도 진주시 진산로 378,35.2192083,128.101832,35.2194351637258,128.101536073334,0.037,match,
대아고등학교,경상남도 진주시 서장대로185번길 14,35.1893076,128.0564082,35.1899281873726,128.058388901858,0.193,match,
마산가포고등학교,경상남도 창원시 마산합포구 가포로 262,35.1530455,128.5852369,35.167490215805,128.571168595676,2.053,mismatch,
마산고등학교,경상남도 창원시 마산합포구 심온길 33,35.2016114,128.5627998,35.2005528781468,128.56165406265,0.157,match,
마산공업고등학교,경상남도 창원시 마산회원구 학교단지로 53,35.2415625,128.5951178,35.2441634463024,128.595963546134,0.299,match,
마산구암고등학교,경상남도 창원시 마산회원구 팔용로 220,35.2434383,128.5914047,35.2470659533563,128.596987424283,0.648,minor,
마산삼진고등학교,경상남도 창원시 마산합포구 진동면 삼진의거대로 661-13,35.1186999,128.4886637,35.1186058925822,128.488704531696,0.011,match,
마산여자고등학교,경상남도 창원시 마산합포구 고운로 157,35.1907484,128.5589814,35.1959383430221,128.561409708496,0.618,minor,
마산용마고등학교,경상남도 창원시 마산합포구 허당로 51,35.2111825,128.5771733,35.2122838519552,128.582107501894,0.465,minor,
마산제일고등학교,경상남도 창원시 마산회원구 내서읍 함마대로 2610,35.254677,128.5090308,35.2617842731966,128.505456829439,0.854,minor,
마산제일여자고등학교,경상남도 창원시 마산합포구 고운로 65,35.1907484,128.5589814,35.1886431182834,128.556414445409,0.33,minor,
마산중앙고등학교,경상남도 창원시 마산합포구 고운로 103,35.1907484,128.5589814,35.1919473175706,128.558406311794,0.143,match,
명신고등학교,경상남도 진주시 대신로 614,35.2372982,128.1000081,35.2157198462691,128.114396937049,2.732,mismatch,
밀성고등학교,경상남도 밀양시 석정로 127,35.5014429,128.7516695,35.5015485342887,128.750923782839,0.069,match,
밀성제일고등학교,경상남도 밀양시 밀양대로 2078,35.5025567,128.7506387,35.5021831770898,128.750144973574,0.061,match,
밀양고등학교,경상남도 밀양시 약산로 15,35.49273,128.7481379,35.4937858569008,128.746783406621,0.17,match,
밀양여자고등학교,경상남도 밀양시 내일중앙길 10,35.4949824,128.7536801,35.4952119282651,128.75593452466,0.206,match,
보광고등학교,경상남도 양산시 하북면 신평로 46,35.4966893,129.0877239,35.4918679846425,129.087318690399,0.537,minor,
사천고등학교,경상남도 사천시 사천읍 동문로 95,35.0841038,128.097329,35.0870312998754,128.095881932228,0.351,minor,
사천여자고등학교,경상남도 사천시 사천읍 옥산로 47,35.0792399,128.0920761,35.0804101318269,128.088388800092,0.36,minor,
산청고등학교(폐지),경상남도 산청군 산청읍 웅석봉로86번길 9-12,35.4096247,127.8704737,35.4100168211844,127.871096164153,0.071,match,
삼가고등학교,경상남도 합천군 삼가면 봉두길 5,35.4137305,128.130751,35.4131367653631,128.131377427692,0.087,match,
삼랑진고등학교,경상남도 밀양시 삼랑진읍 만어로 16,35.4493449,128.8430723,35.4010686823669,128.842859941817,5.368,mismatch,
삼천포고등학교,경상남도 사천시 벌리6길 77,34.9426109,128.0855734,34.9427082511284,128.08481669409,0.07,match,
삼천포공업고등학교,경상남도 사천시 신항로 63,34.9339262,128.0844136,34.9342819724257,128.083973409746,0.056,match,
삼천포여자고등학교,경상남도 사천시 삼상로 19,34.9346192,128.078175,34.9345453558444,128.077701048261,0.044,match,
삼천포중앙고등학교,경상남도 사천시 삼상로 145,34.9397261,128.0897761,34.9397418584784,128.089862085081,0.008,match,
삼현여자고등학교,경상남도 진주시 돗골로 95,35.1818394,128.1120886,35.1774044091928,128.11204049237,0.493,minor,
서상고등학교,경상남도 함양군 서상면 서상로 232-1,35.6803017,127.6874818,35.6771045634292,127.689678766522,0.407,minor,
진주중앙고등학교,경상남도 진주시 하대로 59,35.1931468,128.1214446,35.1940098560428,128.119014158396,0.241,match,
선명여자고등학교,경상남도 진주시 남강로 51-25,35.1628066,128.0484149,35.1641540225258,128.04208822322,0.594,minor,
성지여자고등학교,경상남도 창원시 마산합포구 완월남로 20,35.1976667,128.5590985,35.197939246733,128.559832051422,0.073,match,
경진고등학교,경상남도 진주시 의병로71번길 3-21,35.1996549,128.0667573,35.2004148715532,128.066356579587,0.092,match,
세종고등학교,경상남도 밀양시 가곡8길 28,35.4741903,128.7649904,35.4737805380356,128.76371249178,0.124,match,
신등고등학교,경상남도 산청군 신등면 신등가회로 125,35.3956604,128.0180049,35.3884618653624,128.013066406181,0.917,minor,
양산고등학교,경상남도 양산시 호국학도병길 2,35.3485278,129.0425947,35.3486672549866,129.044490862753,0.173,match,
양산제일고등학교,경상남도 양산시 회현1길 36,35.3474277,129.0180823,35.3445999186343,129.023799031436,0.606,minor,
양산여자고등학교,경상남도 양산시 교동1길 21,35.3457852,129.0236335,35.3445559166984,129.025086059702,0.19,match,
옥종고등학교,경상남도 하동군 옥종면 옥수로 4-9,35.1800224,127.9196452,35.1781655104234,127.884595688995,3.192,mismatch,
웅상고등학교,경상남도 양산시 배움터길 36,35.3780947,129.1447537,35.3781486727198,129.145038841883,0.027,match,
장유고등학교,경상남도 김해시 월산로 77,35.2042994,128.8061212,35.2020104293439,128.803920376232,0.324,minor,
진교고등학교,경상남도 하동군 진교면 민다리길 179,35.0225293,127.9033825,35.0375271367234,127.897878406914,1.741,mismatch,
진서고등학교,경상남도 진주시 수곡면 옥수로 625,35.1982242,127.9307071,35.1981312504391,127.927502886143,0.291,match,
진양고등학교,경상남도 진주시 충의로100번길 12,35.1763067,128.1536609,35.1758160065726,128.152119185535,0.15,match,
진영고등학교,경상남도 김해시 진영읍 여래로20번길 35,35.3048146,128.7304349,35.304767715615,128.730004720208,0.039,match,
진영제일고등학교,경상남도 김해시 진영읍 진영로265번길 9-4,35.3024732,128.7460448,35.3037314839644,128.743245330565,0.29,match,
진주고등학교,경상남도 진주시 의곡길 29,35.1991422,128.082078,35.2000965354561,128.080235135137,0.198,match,
진주기계공업고등학교,경상남도 진주시 공단로43번길 25,35.1772183,128.104489,35.1761886467829,128.101813920854,0.269,match,
진주동명고등학교,경상남도 진주시 대신로 454-25,35.2020048,128.1191042,35.2025448243018,128.118939619607,0.062,match,
진주여자고등학교,경상남도 진주시 창렬로 185,35.2003695,128.0757941,35.2011484686855,128.076771617458,0.124,match,
진주외국어고등학교,경상남도 진주시 일반성면 동부로 2014-6,35.1673663,128.2932119,35.1696561814851,128.281667952322,1.08,mismatch,
진주제일여자고등학교,경상남도 진주시 하대로34번길 11-9,35.192715,128.1141636,35.1906552527563,128.114310474051,0.229,match,
진해고등학교,경상남도 창원시 진해구 여좌로 100,35.161222,128.6628826,35.1608116244956,128.665178884498,0.214,match,
진해세화여자고등학교,경상남도 창원시 진해구 병암북로4번길 41,35.1606012,128.6942088,35.1614104475708,128.69421717403,0.09,match,
진해여자고등학교,경상남도 창원시 진해구 여좌남로 23,35.1550323,128.6604711,35.1563022977092,128.657512286037,0.304,minor,
웅천고등학교,경상남도 창원시 진해구 웅천중로 71,35.10627,128.7501801,35.1124482199264,128.749702620096,0.688,minor,
진해중앙고등학교,경상남도 창원시 진해구 병암북로 9,35.1608136,128.6906998,35.1616317053989,128.689397121305,0.149,match,
창녕고등학교,경상남도 창녕군 대지면 우포2로 1180-20,35.5560646,128.4678082,35.5441279433078,128.482361904572,1.87,mismatch,
한국과학기술고등학교,경상남도 창녕군 고암면 창밀로 286,35.575401,128.5399301,35.5676311637415,128.508578614898,2.964,mismatch,
창녕슈퍼텍고등학교,경상남도 창녕군 창녕읍 남창녕로 36,35.5342049,128.5023268,35.5343220553467,128.503453802537,0.103,match,
창선고등학교,경상남도 남해군 창선면 창선로 97-12,34.8566837,128.0119523,34.8574955201497,128.012231826952,0.094,match,
창신고등학교,경상남도 창원시 마산회원구 봉덕2길 106,35.2223689,128.5957427,35.2259412027856,128.597554549774,0.43,minor,
창원경일고등학교,경상남도 창원시 성산구 두대로 165,35.2264461,128.6596121,35.2265865699855,128.661213359055,0.146,match,
창원고등학교,경상남도 창원시 의창구 태복산로 45,35.2562898,128.6476166,35.2552857661663,128.642705069512,0.46,minor,
창원공업고등학교,경상남도 창원시 의창구 사화로 410,35.2383673,128.6389152,35.2363112378544,128.643708560102,0.492,minor,
창원기계공업고등학교,경상남도 창원시 성산구 두대로 219,35.2264461,128.6596121,35.2260636521215,128.666518497233,0.629,minor,
창원남고등학교,경상남도 창원시 성산구 창원대로 813,35.2161823,128.6732772,35.2139715595235,128.679749626138,0.637,minor,
창원남산고등학교,경상남도 창원시 성산구 가음로92번길 34,35.2038728,128.70199,35.2034768863412,128.700299729442,0.16,match,
창원대산고등학교,경상남도 창원시 의창구 대산면 진산대로 378,35.3484527,128.7096614,35.3333445855717,128.710347424496,1.681,mismatch,
창원명지여자고등학교,경상남도 창원시 의창구 명지로109번길 54,35.250329,128.6496293,35.251846702575,128.648926140934,0.18,match,
창원문성고등학교,경상남도 창원시 성산구 원이대로 406,35.2402368,128.6553305,35.2356856577499,128.660267954484,0.676,minor,
창원사파고등학교,경상남도 창원시 성산구 창이대로719번길 26,35.2208947,128.7031999,35.2215869552647,128.704540418351,0.144,match,
창원여자고등학교,경상남도 창원시 성산구 두대로 153,35.2264461,128.6596121,35.2278895605022,128.661226194879,0.217,match,
창원용호고등학교,경상남도 창원시 성산구 용호로 29,35.2348616,128.6803414,35.2340983095277,128.676689060939,0.342,minor,
경남관광고등학교,경상남도 창원시 의창구 사림로29번길 12,35.2471474,128.6742666,35.2485498931526,128.675262797463,0.18,match,
창원중앙고등학교,경상남도 창원시 성산구 용호로 16,35.2348616,128.6803414,35.2318634188245,128.677999454169,0.395,minor,
창원중앙여자고등학교,경상남도 창원시 성산구 단정로 121,35.2142449,128.6917865,35.2142531567645,128.692425901257,0.058,match,
초계고등학교,경상남도 합천군 초계면 초계중앙로 101,35.5582986,128.2634797,35.5583028091217,128.270951643653,0.676,minor,
충무고등학교,경상남도 통영시 여황로 375,34.8539811,128.4246986,34.8540268503364,128.424261789301,0.04,match,
칠원고등학교,경상남도 함안군 칠서면 삼칠로 281,35.3175659,128.5067426,35.3181927290868,128.507314800732,0.087,match,
통영고등학교,경상남도 통영시 도남로 116,34.8299452,128.4173993,34.8295473421071,128.416198016185,0.118,match,
통영여자고등학교,경상남도 통영시 도리1길 19,34.8400473,128.4108257,34.8402101668269,128.410152174772,0.064,match,
하동고등학교,경상남도 하동군 하동읍 경서대로 84,35.0715825,127.7555901,35.0639132899941,127.746167522591,1.209,mismatch,
하동여자고등학교,경상남도 하동군 하동읍 송림1길 30,35.06394,127.7480026,35.0627934125416,127.747228685833,0.146,match,
한일여자고등학교,경상남도 창원시 마산회원구 양덕서8길 50,35.2312718,128.5793971,35.2295767751296,128.578654180477,0.2,match,
함안고등학교,경상남도 함안군 가야읍 함안대로 630,35.2888988,128.4010303,35.2821326818366,128.403305145623,0.78,minor,
경남로봇고등학교,경상남도 함안군 대산면 대산중앙로 102-2,35.3449931,128.4420082,35.3479569296829,128.439220572367,0.415,minor,
함양고등학교,경상남도 함양군 함양읍 함양로 1063,35.5140445,127.7214804,35.5136475114705,127.721098981375,0.056,match,
함양제일고등학교,경상남도 함양군 함양읍 함양배움길 27,35.5252402,127.7329275,35.5252521591836,127.732376677696,0.05,match,
합포고등학교,경상남도 창원시 마산합포구 무학로 458,35.1985167,128.5561983,35.2094121899909,128.5643385877,1.419,mismatch,
해성고등학교,경상남도 거제시 두모길 4,34.8703679,128.7236735,34.8706581895504,128.723843213503,0.036,match,
효암고등학교,경상남도 양산시 서창로 144,35.420483,129.1769528,35.4123803282307,129.16999212693,1.1,mismatch,
창원봉림고등학교,경상남도 창원시 의창구 창이대로333번길 39,35.2462594,128.674654,35.2483589527865,128.676464476886,0.286,match,
창원신월고등학교,경상남도 창원시 성산구 신월로 66,35.2263788,128.693741,35.2268377252433,128.693671883358,0.051,match,
김해분성고등학교,경상남도 김해시 가야로147번길 29,35.2646416,128.8735128,35.2654778374898,128.874553443759,0.133,match,
김해대청고등학교,경상남도 김해시 번화1로 7,35.1966179,128.7984476,35.1879210181996,128.800517861807,0.985,minor,
양산남부고등학교,경상남도 양산시 양주로 7,35.3326447,129.0315428,35.3325819198917,129.024749057257,0.616,minor,
창원경일여자고등학교,경상남도 창원시 성산구 두대로 163,35.2264461,128.6596121,35.2273146732954,128.66248611227,0.278,match,
창원명곡고등학교,경상남도 창원시 의창구 서곡길25번길 16,35.2542671,128.6487209,35.2545664657582,128.648822472683,0.035,match,
마산내서여자고등학교,경상남도 창원시 마산회원구 내서읍 삼풍로 133,35.2365846,128.5029859,35.2372906222591,128.502866678048,0.079,match,
김해분성여자고등학교,경상남도 김해시 삼계로 171,35.2569831,128.8668903,35.2666238467743,128.873868698114,1.245,mismatch,
김해삼문고등학교,경상남도 김해시 번화1로 127,35.1966179,128.7984476,35.1986298205938,128.796661767766,0.276,match,
창원대암고등학교,경상남도 창원시 성산구 대암로 203,35.2100118,128.7107898,35.2074806828858,128.711602507773,0.291,match,
창원토월고등학교,경상남도 창원시 성산구 비음로91번길 8,35.22616,128.7031835,35.2257745182989,128.703639766126,0.06,match,
김해영운고등학교,경상남도 김해시 인제로284번길 33,35.2537114,128.9062635,35.2546883556411,128.905474404717,0.13,match,
김해외국어고등학교,경상남도 김해시 율하로 266,35.178663,128.7848745,35.1709639006728,128.804860394266,2.008,mismatch,
물금고등학교,경상남도 양산시 물금읍 신주1길 20,35.3364733,129.0167791,35.3356821070533,129.01633749355,0.097,match,
지리산고등학교,경상남도 산청군 단성면 덕천로 772,35.2378471,127.895438,35.2388991689754,127.89594089442,0.126,match,
거제옥포고등학교,경상남도 거제시 연초면 국산로 27,34.9054961,128.6862329,34.9054080732463,128.685992495653,0.024,match,
서창고등학교,경상남도 양산시 삼호동부로 125,35.4138834,129.1739907,35.4141721719533,129.174394631319,0.049,match,
김해삼방고등학교,경상남도 김해시 신어산길 17,35.2590043,128.9063632,35.2553417806618,128.903025424847,0.508,minor,
진해용원고등학교,경상남도 창원시 진해구 용재로77번길 8,35.1017948,128.817875,35.1014406602207,128.819449842833,0.149,match,
김해제일고등학교,경상남도 김해시 분성로3번길 105,35.2475185,128.8634283,35.2395584937856,128.853839114441,1.242,mismatch,
창원과학고등학교,경상남도 창원시 의창구 평산로159번길 30,35.2560506,128.6204894,35.256764396981,128.619833944625,0.099,match,
연초고등학교,경상남도 거제시 연초면 연사1길 40,34.9133432,128.6467848,34.9141619755733,128.646381185422,0.098,match,
김해율하고등학교,경상남도 김해시 율하1로 21,35.1738609,128.814352,35.17410570015,128.806980454276,0.671,minor,
범어고등학교,경상남도 양산시 물금읍 신주로 88,35.332592,129.0165224,35.3297183526478,129.018472823442,0.365,minor,
거제상문고등학교,경상남도 거제시 수양로 29,34.8944441,128.6428094,34.8633930399088,128.646715350706,3.471,mismatch,
김해임호고등학교,경상남도 김해시 분성로3번길 77,35.2475185,128.8634283,35.2382686393143,128.852720108492,1.415,mismatch,
구산고등학교,경상남도 김해시 가야로 311,35.2378731,128.8879777,35.2504435908382,128.875669406317,1.79,mismatch,
창원성민여자고등학교,경상남도 창원시 의창구 팔용로 481,35.2488958,128.6075246,35.2588412928716,128.615113707806,1.303,mismatch,
김해수남고등학교,경상남도 김해시 율하로 381,35.1689057,128.8288777,35.168250344381,128.816494912113,1.128,mismatch,
산청고등학교,경상남도 산청군 산청읍 웅석봉로86번길 9-12,35.4096247,127.8704737,35.4100168211844,127.871096164153,0.071,match,
증산고등학교,경상남도 양산시 물금읍 새실로 99,35.3121423,128.9966875,35.3116625047773,128.999412374335,0.253,match,
창원북면고등학교,경상남도 창원시 의창구 북면 동전로 36,35.3145419,128.5985136,35.2993649147603,128.597256204529,1.691,mismatch,
양산인공지능고등학교,경상남도 양산시 동면 금오2길,35.3121325,129.0248047,35.3121084280945,129.02481150885,0.003,match,
사송고등학교,경상남도 양산시 동면 외송로 21,35.313272,129.0743407,35.3120248128886,129.073418733066,0.162,match,
제주대학교사범대학부설고등학교,제주특별자치도 제주시 용담로 65,33.5136681,126.509327,33.5137606145563,126.5102401196,0.085,match,
대정고등학교,제주특별자치도 서귀포시 대정읍 일주서로2498번길 21,33.2320147,126.2607652,33.2319799989913,126.259500374588,0.118,match,
대정여자고등학교,제주특별자치도 서귀포시 대정읍 대한로88번길 82-22,33.229504,126.252772,33.2291887736802,126.253314209595,0.061,match,
서귀포고등학교,제주특별자치도 서귀포시 중앙로 140,33.254105,126.5608168,33.2570172520025,126.563108014727,0.388,minor,
서귀포여자고등학교,제주특별자치도 서귀포시 태평로 80,33.2478527,126.5544076,33.2434957468657,126.530797586105,2.248,mismatch,
세화고등학교,제주특별자치도 제주시 구좌읍 세종로 26,33.5031873,126.8811236,33.516197330754,126.862739001471,2.236,mismatch,
제주제일고등학교,제주특별자치도 제주시 진군길 22,33.4800129,126.481071,33.4800295820408,126.480705328028,0.034,match,
제주중앙여자고등학교,제주특별자치도 제주시 구남동5길 11,33.4917107,126.5427119,33.4912951424807,126.539495862435,0.302,minor,
한림고등학교,제주특별자치도 제주시 한림읍 월계로 74,33.3989677,126.2586059,33.3977513606307,126.258319827377,0.138,match,
남녕고등학교,제주특별자치도 제주시 도령로 55,33.4897933,126.4858809,33.4900568362415,126.481980723796,0.363,minor,
대기고등학교,제주특별자치도 제주시 번영로 453-6,33.467829,126.6856889,33.4925098054592,126.593279426577,8.999,mismatch,
삼성여자고등학교,제주특별자치도 서귀포시 검은여로 151,33.2651691,126.5907443,33.2543570651358,126.583574399057,1.375,mismatch,
신성여자고등학교,제주특별자치도 제주시 아봉로 174-1,33.4770535,126.564545,33.4770042476752,126.564572389231,0.006,match,
오현고등학교,제주특별자치도 제주시 일주동로 101,33.5211767,126.5828016,33.5178018797061,126.556448684201,2.472,mismatch,
제주여자고등학교,제주특별자치도 제주시 구산로 50,33.4835392,126.5392137,33.4833336972294,126.539762116082,0.056,match,
제주여자상업고등학교,제주특별자치도 제주시 동문로 89-1,33.5130586,126.5273034,33.514660180355,126.536352998468,0.858,minor,
중문고등학교,제주특별자치도 서귀포시 일주서로570번길 19,33.2578846,126.4490644,33.254864833938,126.446894881355,0.392,minor,
표선고등학교,제주특별자치도 서귀포시 표선면 표선중앙로 22-15,33.3269001,126.8328338,33.3311572650654,126.826996013609,0.72,minor,
한림공업고등학교,제주특별자치도 제주시 한림읍 한림중앙로 87,33.3970073,126.2724979,33.4065260376529,126.26991230369,1.085,mismatch,
함덕고등학교,제주특별자치도 제주시 조천읍 신흥로 9,33.5454156,126.6526716,33.5445837587304,126.651437272661,0.147,match,
한국뷰티고등학교,제주특별자치도 제주시 한경면 용고로 70,33.3125619,126.1769234,33.3000775772714,126.181867967975,1.462,mismatch,
영주고등학교,제주특별자치도 제주시 첨단동길 92,33.4595098,126.5751705,33.4547867199073,126.579764162228,0.676,minor,
제주중앙고등학교,제주특별자치도 제주시 아봉로 323,33.4742994,126.5721775,33.474169844483,126.57337322333,0.112,match,
